text	label	label_id	graph
biologically active peptides in influence proteins can be used as effective dietary supplements for management of bone-associated issues including condition.	not	0	(u_0 / use  :2 (u_1229 / peptide  :0 (u_666 / active  :0 (u_2091 / biologically))  :1-of (u_33 / in  :2 (u_203 / protein  :0 (u_1 / influence))))  :1-of (u_10 / as  :2 (u_60 / supplement  :0 (u_94 / dietary)  :0 (u_888 / effective)  :1-of (u_6 / for  :2 (u_847 / management  :1-of (u_8 / of  :2 (u_514 / issue  :0 (u_2092 / boneHYPHENassociated)  :1-of (u_145 / include  :2 (u_9 / condition)))))))))
difficulty in adhering to the recommended influence is a common problem in individuals with condition (dm).	not	0	(u_346 / problem  :0 (u_98 / common)  :1 (u_2093 / difficulty  :0 (u_2094 / adhere  :1-of (u_40 / to  :2 (u_1 / influence  :0 (u_306 / recommend)))))  :1-of (u_33 / in  :2 (u_311 / individual  :1-of (u_15 / with  :2 (u_9 / condition  :0 (u_665 / dm))))))
brassica species, and influence in particular, are associated with reduced risk of several important condition.	not	0	(u_13 / associate  :2 (u_20 / COORD  :0 (u_1 / influence  :1-of (u_33 / in  :2 (u_1623 / particular)))  :0 (u_1868 / species)  :0 (u_2095 / brassica))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_73 / reduce)  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_320 / important)  :0 (u_18 / several))))))
the sex differences in influence and condition during adolescence is largely inconclusive.	not	0	(u_585 / inconclusive  :0 (u_1920 / largely)  :1 (u_249 / difference  :0 (u_367 / sex)  :1-of (u_33 / in  :2 (u_20 / COORD  :0 (u_9 / condition)  :0 (u_1 / influence  :1-of (u_119 / during  :2 (u_2096 / adolescence)))))))
influence and secondhand (passive) smoke have been causally related to condition and lung cancer.	cause	1	(u_39 / related  :0 (u_2097 / causally)  :1 (u_2098 / smoke  :0 (u_2099 / passive))  :1 (u_20 / COORD  :0 (u_2100 / secondhand)  :0 (u_1 / influence)  :0 (u_24 / cancer  :0 (u_274 / lung))  :0 (u_9 / condition))  :1-of (u_40 / to  :2 u_20))
in the french three-city study, a ten-year follow-up (2000-2010) showed that higher consumption of influence was associated with lower risk of death, as well as protection from condition and stroke.	not	0	(u_66 / show  :0 (u_13 / associate  :2 (u_14 / consumption  :0 (u_50 / high)  :1-of (u_8 / of  :2 (u_1 / influence)  :1 (u_20 / COORD  :0 (u_591 / protection  :1-of (u_184 / from  :2 u_20))  :0 (u_26 / risk)  :0 (u_68 / low)  :0 (u_167 / stroke)  :0 (u_9 / condition))  :2 (u_904 / death)))  :1-of (u_15 / with  :2 u_20))  :1 (u_2101 / up  :0 (u_2102 / follow)  :0 (u_2103 / tenHYPHENyear))  :1-of (u_33 / in  :2 (u_64 / study  :0 (u_1757 / city  :0 (u_151 / three))  :0 (u_2104 / French))))
potential predictors for condition were: gender, age, chronic use of antidepressants and proton pump inhibitors (ppi), diabetes mellitus, body mass index, heartburn and acid regurgitation scores, influence intake, reflux esophagitis and hiatal hernia.	not	0	(u_20 / COORD  :0 (u_401 / age)  :1 (u_2115 / predictor  :0 (u_72 / potential)  :1-of (u_6 / for  :2 (u_9 / condition)))  :0 (u_0 / use  :0 (u_234 / chronic)  :1-of (u_8 / of  :2 (u_2105 / antidepressant)))  :0 (u_1872 / inhibitor  :0 (u_2106 / ppi)  :0 (u_2107 / pump  :0 (u_2108 / proton)))  :0 (u_664 / mellitus  :0 (u_552 / diabete))  :0 (u_1618 / index  :0 (u_352 / mass  :0 (u_44 / body)))  :0 (u_2109 / heartburn)  :0 (u_287 / score  :0 (u_2110 / regurgitation  :0 (u_123 / acid)))  :0 (u_196 / intake  :0 (u_1 / influence))  :0 (u_2111 / esophagitis  :0 (u_2112 / reflux))  :0 (u_2113 / hernia  :0 (u_2114 / hiatal))  :0 (u_1509 / gender))
regular influence has been shown to improve blood pressure (bp), insulin sensitivity, and lipid levels in patients with condition (t2d), using up to 100 g of chocolate or 54 g of cocoa.	not	0	(u_66 / show  :2 (u_300 / improve  :0 (u_0 / use  :1-of (u_40 / to  :2 u_20))  :2 (u_20 / COORD  :0 (u_1915 / gram  :0 (u_2116 / X54)  :1-of (u_8 / of  :2 (u_1155 / cocoa)  :1 u_20  :2 (u_1154 / chocolate)))  :0 (u_2117 / X100)  :0 (u_1399 / sensitivity  :0 (u_1400 / insulin))  :0 (u_1616 / bp)  :0 (u_1056 / blood)  :0 (u_266 / level  :0 (u_1574 / lipid)  :1-of (u_15 / with  :2 (u_9 / condition  :0 (u_1797 / t2d)))  :1-of (u_33 / in  :2 (u_312 / patient)))  :0 (u_1055 / pressure)))  :2 (u_1 / influence  :0 (u_557 / regular)))
dietary polyphenols and other bioactive compounds in berries, curcumin, and influence have shown effects in ameliorating condition and inflammation in oa, but few clinical studies have been reported.	not	0	(u_20 / COORD  :0 (u_299 / report  :2 (u_64 / study  :0 (u_162 / clinical)  :0 (u_226 / few)))  :0 (u_66 / show)  :2 (u_89 / effect  :0 (u_1465 / ameliorate  :2 u_20  :1-of (u_33 / in  :2 (u_615 / oa)  :1 u_256  :2 u_20)))  :0 (u_1514 / inflammation)  :0 (u_9 / condition)  :0 (u_256 / compound  :0 (u_93 / bioactive)  :0 (u_565 / other))  :0 (u_484 / polyphenol)  :0 (u_94 / dietary)  :0 (u_483 / curcumin)  :0 (u_1 / influence)  :0 (u_1835 / berry))
higher consumption of influence and vegetables has been associated with a lower risk of various condition including coronary heart disease, obesity, and certain cancers.	not	0	(u_13 / associate  :2 (u_14 / consumption  :0 (u_50 / high)  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_154 / vegetable)  :0 (u_1 / influence)  :0 (u_446 / obesity)  :0 (u_165 / heart)  :0 (u_166 / coronary)  :0 (u_24 / cancer  :0 (u_364 / certain))  :0 (u_22 / disease))  :1 (u_26 / risk  :0 (u_68 / low))  :2 (u_9 / condition  :0 (u_144 / various)  :1-of (u_145 / include  :2 u_20))))  :1-of (u_15 / with  :2 u_26))
diallyl disulfide (dads), a component of influence (allium sativum), has been known to exert potent chemopreventative activity against condition.	not	0	(u_125 / know  :2 (u_680 / exert  :2 (u_505 / activity  :0 (u_2118 / chemopreventative)  :0 (u_237 / potent)  :1-of (u_88 / against  :2 (u_9 / condition))))  :2 (u_20 / COORD  :0 (u_611 / component  :1-of (u_8 / of  :2 (u_1 / influence  :0 (u_284 / sativum  :0 (u_1181 / allium)))))  :0 (u_457 / disulfide)  :0 (u_458 / dad)  :0 (u_459 / diallyl)))
condition purified with preparative sds-page was used for the production of influence polyclonal antibodies (pab) that served as the primary detecting antibody.	not	0	(u_0 / use  :2 (u_9 / condition  :0 (u_1887 / purify  :1-of (u_15 / with  :2 (u_2119 / sdsHYPHENpage  :0 (u_2120 / preparative)))))  :1-of (u_6 / for  :2 (u_394 / production  :1-of (u_8 / of  :2 (u_1135 / antibody  :0 (u_1454 / serve  :1-of (u_10 / as  :2 u_1135))  :0 (u_2122 / pab)  :0 (u_2123 / polyclonal)  :0 (u_1 / influence)  :0 (u_2121 / detecting)  :0 (u_1490 / primary)  :1-of u_1454)))))
though the condition cohort consumes a lower number of snacks and desserts, they consume a higher amount of sugar for influence.	not	0	(u_524 / consume  :2 (u_116 / amount  :0 (u_50 / high)  :1-of (u_8 / of  :2 (u_478 / sugar)  :1 u_538  :2 (u_20 / COORD  :0 (u_2125 / dessert)  :0 (u_2126 / snack))))  :1 (u_327 / they)  :2 (u_538 / number  :0 (u_68 / low))  :1 (u_2127 / cohort  :0 (u_9 / condition))  :1-of (u_6 / for  :2 (u_1 / influence))  :2-of (u_2124 / though))
thus, having condition was associated with altered relationships between influence and the hedonic responses to food rewards as well as reduced satiety effects in women.	not	0	(u_13 / associate  :0 (u_28 / thus)  :1-of (u_15 / with  :2 (u_1066 / relationship  :0 (u_1242 / alter)  :1-of (u_195 / between  :2 (u_20 / COORD  :0 (u_1231 / response  :0 (u_2128 / hedonic)  :1-of (u_40 / to  :2 (u_1289 / reward  :0 (u_62 / food))))  :0 (u_89 / effect  :0 (u_2129 / satiety)  :0 (u_73 / reduce)  :1-of (u_33 / in  :2 (u_109 / woman)))  :0 (u_1 / influence))))))
the fruits of influence are used as food, and almost all parts of this species have long been used as a traditional brazilian medicine for the treatment of condition, flu, diarrhea, labyrinthitis, genito-urinary problems, and asthma.	not	0	(u_20 / COORD  :0 (u_0 / use  :0 (u_489 / long)  :2 (u_997 / part  :0 (u_410 / almost)  :1-of (u_8 / of  :2 (u_1868 / species)  :1 (u_7 / treatment)  :2 u_20  :1 u_185  :2 (u_1 / influence)))  :1-of (u_10 / as  :2 (u_11 / medicine  :0 (u_2130 / Jrazilian)  :0 (u_12 / traditional)  :1-of (u_6 / for  :2 u_7))  :1 u_20  :2 (u_62 / food)))  :2 (u_185 / fruit)  :0 (u_1967 / flu)  :0 (u_1230 / diarrhea)  :0 (u_2131 / labyrinthitis)  :0 (u_346 / problem  :0 (u_2132 / genitoHYPHENurinary))  :0 (u_373 / asthma)  :0 (u_9 / condition))
several epidemiological and preclinical studies supported the protective effect of influence on condition (ad).	not	0	(u_244 / support  :2 (u_89 / effect  :0 (u_236 / protective)  :1-of (u_8 / of  :2 (u_1 / influence  :1-of (u_91 / on  :2 (u_9 / condition  :0 (u_303 / ad))))))  :1 (u_64 / study  :0 (u_20 / COORD  :0 (u_1712 / preclinical)  :0 (u_523 / epidemiological))  :0 (u_18 / several)))
using a newly designed real-time reverse transcriptase-polymerase chain reaction assay specific for the nucleocapsid (n) gene of condition virus (ibv) and turkey coronaviruses (tcov), coronaviruses were identified in 37% of the intestinal samples collected from influence flocks.	not	0	(u_37 / identify  :2 (u_2133 / coronaviruse  :0 (u_426 / turkey))  :0 (u_0 / use  :2 (u_1484 / assay  :0 (u_600 / specific  :1-of (u_6 / for  :2 (u_2134 / gene  :0 (u_1586 / n)  :0 (u_2135 / nucleocapsid)  :1-of (u_8 / of  :2 (u_20 / COORD  :0 u_2133  :0 (u_545 / virus)  :0 (u_541 / ibv)  :0 (u_9 / condition))  :1 (u_881 / PERCENTAGE  :0 (u_2141 / X37))  :2 (u_2142 / sample  :0 (u_2143 / collect  :1-of (u_184 / from  :2 (u_52 / flock  :0 (u_1 / influence))))  :0 (u_2144 / intestinal))))))  :0 (u_133 / reaction  :0 (u_2006 / chain))  :0 (u_2136 / polymerase  :0 (u_2137 / transcriptase))  :0 (u_642 / reverse))  :2 (u_759 / time  :0 (u_2138 / realHYPHEN)  :0 (u_2139 / design  :0 (u_2140 / newly))))  :1-of (u_33 / in  :2 u_881))
the use of turmeric, derived from the root of the plant influence, for treatment of different condition has been described in ayurveda and in traditional chinese medicine for thousands of years.	not	0	(u_414 / describe  :2 (u_0 / use  :0 (u_477 / derive  :1-of (u_184 / from  :2 (u_588 / root  :1-of (u_8 / of  :2 (u_1 / influence  :0 (u_130 / plant))  :1 u_0  :2 (u_844 / turmeric)  :1 (u_177 / thousand)  :2 (u_225 / year)  :1 (u_7 / treatment)  :2 (u_9 / condition  :0 (u_673 / different)))))))  :1-of (u_6 / for  :2 u_177  :2 u_7)  :1-of (u_33 / in  :2 (u_11 / medicine  :0 (u_420 / Chinese)  :0 (u_12 / traditional)  :0 (u_2145 / ayurveda))))
food supplementation with a fiber mix of guar gum and influence represents a promising approach to reduce the risk of condition (t2dm) by attenuating postprandial glycemia.	not	0	(u_693 / represent  :2 (u_887 / approach  :0 (u_73 / reduce  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_665 / dm  :0 (u_1274 / t2)))  :1 (u_828 / mix  :0 (u_831 / fiber))  :2 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_1838 / gum)  :0 (u_1839 / guar))))  :1-of (u_475 / by  :2 (u_1412 / attenuate  :2 (u_2146 / glycemia  :0 (u_2147 / postprandial)))))  :0 (u_2148 / promising))  :1 (u_209 / supplementation  :0 (u_62 / food)  :1-of (u_15 / with  :2 u_828)))
symptoms suggestive of chronic condition or chronic productive cough were found in 29.0% of 100 workers exposed to influence dust in a influence mill, 26.0% presenting with chronic cough and 29.0% with phlegm.	cause	1	(u_217 / find  :0 (u_390 / present  :1-of (u_15 / with  :2 (u_1966 / cough  :0 (u_234 / chronic)  :0 (u_2150 / productive))))  :2 (u_288 / symptom  :0 (u_2149 / suggestive  :1-of (u_8 / of  :2 (u_20 / COORD  :0 u_1966  :0 (u_9 / condition)  :0 u_234)  :1 (u_881 / PERCENTAGE  :0 (u_2151 / X29PERIOD0))  :2 (u_1142 / worker  :0 u_1139  :0 (u_2117 / X100)))))  :1-of (u_33 / in  :2 u_881  :1 (u_1139 / expose  :1-of (u_40 / to  :2 (u_879 / dust  :0 u_1)))  :2 (u_1946 / mill  :0 (u_1 / influence))))
these beverages include compounds that may have contradictory effects on insulin and glucose: caffeine impairs condition, but polyphenolic molecules within tea, coffee, and influence augment the effects of insulin.	not	0	(u_145 / include  :0 (u_20 / COORD  :0 (u_2152 / augment  :2 (u_89 / effect  :0 (u_2155 / contradictory)  :1-of (u_8 / of  :2 u_1400)  :1-of (u_91 / on  :2 u_20))  :1 (u_1377 / molecule  :0 (u_321 / polyphenolic)  :1-of (u_2153 / within  :2 u_20)))  :0 (u_616 / impair)  :2 (u_9 / condition)  :1 (u_2154 / caffeine)  :0 (u_1800 / coffee)  :0 (u_1 / influence)  :0 (u_1464 / tea)  :0 (u_609 / glucose)  :0 (u_1400 / insulin))  :2 (u_256 / compound  :0 (u_114 / have  :2 u_89)  :1-of u_114)  :1 (u_510 / beverage))
the exact influence of condition on blood and influence polymorphonuclear leukocytes (pmnls) and monocyte/macrophages of goats remains unclear.	not	0	(u_101 / remain  :2 (u_558 / unclear)  :1 (u_1 / influence  :0 (u_20 / COORD  :0 (u_1195 / macrophage  :0 (u_2156 / monocyte)  :1-of (u_8 / of  :2 (u_2157 / goat)  :1 u_1  :2 (u_9 / condition  :1-of (u_91 / on  :2 u_20))))  :0 (u_2158 / leukocyte)  :0 (u_2159 / pmnl)  :0 (u_2160 / polymorphonuclear)  :0 u_1  :0 (u_1056 / blood))  :0 (u_2161 / exact)))
influence, a traditional chinese preparation approved by the china food and drug administration (cfda), is used for the treatment of condition and mind fatigue at present for its efficacy of nourishing kidneys.	not	0	(u_0 / use  :2 (u_1 / influence  :0 (u_2162 / preparation  :0 (u_2163 / approve  :1-of (u_475 / by  :2 (u_20 / COORD  :0 (u_2164 / administration  :0 (u_716 / drug))  :0 (u_62 / food  :0 (u_2165 / cfda))  :0 (u_748 / china)  :0 (u_2167 / fatigue  :0 (u_2168 / mind))  :0 (u_9 / condition))))  :0 (u_420 / Chinese)  :0 (u_12 / traditional)))  :1-of (u_152 / at  :2 (u_390 / present  :1-of (u_6 / for  :2 (u_971 / efficacy  :1-of (u_8 / of  :2 (u_366 / kidney  :0 (u_2166 / nourishing))  :1 u_7  :2 u_20)  :2-of (u_58 / HAS  :1 (u_59 / its)))  :1 u_0  :2 (u_7 / treatment)))))
yam (influence spp.), known as an edible and medicinal tuber crop in china, has been used historically for the treatment of condition, diarrhea, asthma, and other ailments in traditional chinese medicine.	not	0	(u_0 / use  :0 (u_1578 / historically)  :2 (u_2169 / yam  :0 (u_125 / know  :1-of (u_10 / as  :2 (u_1344 / crop  :0 (u_2170 / tuber)  :0 (u_20 / COORD  :0 (u_131 / medicinal)  :0 (u_2171 / edible)  :0 (u_1230 / diarrhea)  :0 (u_373 / asthma)  :0 (u_1283 / ailment  :0 (u_565 / other))  :0 (u_9 / condition))  :1-of (u_33 / in  :2 (u_748 / china)  :1 u_1283  :2 (u_11 / medicine  :0 (u_420 / Chinese)  :0 (u_12 / traditional))))))  :0 (u_2172 / sppPERIOD  :0 (u_1 / influence)))  :1-of (u_6 / for  :2 (u_7 / treatment  :1-of (u_8 / of  :2 u_20))))
influence (al), a condition, has lately been implicated as one of the possible causal factors contributing to alzheimer's disease.	not	0	(u_1102 / implicate  :0 (u_2173 / lately)  :2 (u_1 / influence  :0 (u_9 / condition)  :0 (u_257 / al))  :1-of (u_10 / as  :2 (u_95 / one  :1-of (u_8 / of  :2 (u_25 / factor  :0 (u_335 / contribute  :1-of (u_40 / to  :2 (u_22 / disease  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)))))  :0 (u_2174 / causal)  :0 (u_2175 / possible))))))
saturated fat, influence, and excessive energy drink consumption appear to be harmful for patients with condition.	cause	1	(u_395 / appear  :2 (u_797 / harmful  :1-of (u_6 / for  :2 (u_312 / patient  :1-of (u_15 / with  :2 (u_9 / condition)))))  :1 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_14 / consumption  :0 (u_1692 / drink  :0 (u_1406 / energy))  :0 (u_962 / excessive))  :0 (u_173 / fat)))
catechins, phytochemicals contained mainly in influence, exhibit antiviral activity against various acute condition experimentally.	not	0	(u_515 / exhibit  :0 (u_2176 / experimentally)  :2 (u_505 / activity  :0 (u_1836 / antiviral))  :1 (u_20 / COORD  :0 (u_732 / phytochemical)  :0 (u_2177 / catechin  :0 (u_172 / contain  :0 (u_1359 / mainly)  :1-of (u_33 / in  :2 (u_1 / influence)))))  :1-of (u_88 / against  :2 (u_9 / condition  :0 (u_920 / acute)  :0 (u_144 / various))))
reports have shown that influence and avocado induce antioxidant and anti-inflammatory effects by improving enzymatic activity and modulating condition in the anti-inflammatory system in different tissues, without side effects.	not	0	(u_66 / show  :0 (u_77 / induce  :2 (u_89 / effect  :0 u_20  :0 (u_1806 / side)  :0 (u_376 / without))  :1 (u_20 / COORD  :0 (u_700 / antiHYPHENinflammatory)  :0 (u_482 / antioxidant)  :0 (u_242 / avocado)  :0 (u_1 / influence)  :0 (u_9 / condition  :0 (u_1364 / modulate))  :0 (u_505 / activity)  :0 (u_2178 / enzymatic))  :1-of (u_475 / by  :2 (u_300 / improve  :2 u_89  :2 u_20  :1-of (u_33 / in  :1 (u_1309 / system  :0 u_700)  :2 (u_2179 / tissue  :0 (u_673 / different))))))  :1 (u_299 / report))
condition caused by the intake of influence is characterized by linear erythematous lesions that are intensely pruritic.	cause	1	(u_476 / characterize  :1 (u_43 / lesion  :0 (u_2180 / pruritic  :0 (u_2181 / intensely))  :0 (u_2182 / erythematous)  :0 (u_2183 / linear)  :1-of u_2180)  :2 (u_9 / condition  :0 (u_31 / cause  :1 (u_196 / intake  :1-of (u_8 / of  :2 (u_1 / influence)))  :0-of u_196))  :0-of u_43)
influence and vegetable consumption was considered a protective effect against condition (cvds).	not	0	(u_27 / consider  :2 (u_89 / effect  :0 (u_236 / protective)  :1-of (u_88 / against  :2 (u_9 / condition  :0 (u_168 / cvd))))  :2 (u_14 / consumption)  :2 (u_20 / COORD  :0 (u_154 / vegetable)  :0 (u_1 / influence)))
poor dietary habits contribute to the condition pandemic and related cardiovascular diseases but the respective impact of high saturated fat versus added influence consumption remains debated.	not	0	(u_20 / COORD  :0 (u_101 / remain  :2 (u_2184 / debate)  :1 (u_1933 / impact  :0 (u_2185 / respective)  :1-of (u_2186 / versus  :2 (u_14 / consumption  :0 (u_1 / influence)  :0 (u_2187 / add)))  :1-of (u_8 / of  :2 (u_173 / fat  :0 (u_50 / high)))))  :0 (u_335 / contribute)  :1 (u_1517 / habit  :0 (u_94 / dietary)  :0 (u_473 / poor))  :1-of (u_40 / to  :2 (u_22 / disease  :0 (u_23 / cardiovascular)  :0 (u_39 / related)  :0 (u_2188 / pandemic  :0 (u_9 / condition)))))
epidemiological studies have shown that higher influence-sweetened beverage consumption is associated with increased risk of developing condition, including cardiovascular disease, type 2 diabetes mellitus, obesity, non-alcoholic fatty liver disease, gout, and rheumatoid arthritis and to worse symptoms in some patients with rheumatoid arthritis.	cause	1	(u_66 / show  :0 (u_13 / associate  :2 (u_14 / consumption  :0 (u_510 / beverage)  :0 (u_2189 / influenceHYPHENsweetened)  :0 (u_50 / high))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_20 / COORD  :0 (u_599 / type)  :0 (u_23 / cardiovascular)  :0 (u_664 / mellitus  :0 (u_552 / diabete)  :0 (u_1397 / X2))  :0 (u_446 / obesity)  :0 (u_22 / disease  :0 (u_92 / liver)  :0 (u_169 / fatty)  :0 (u_1603 / nonHYPHENalcoholic))  :0 (u_1714 / gout)  :0 u_45  :0 (u_288 / symptom  :0 (u_2190 / bad)  :0 (u_40 / to)  :1-of (u_33 / in  :2 u_312)))  :0 (u_54 / develop  :2 (u_9 / condition))  :0 (u_32 / increase))  :1 (u_312 / patient)  :2 (u_45 / arthritis  :0 (u_1127 / rheumatoid))))  :1 (u_64 / study  :0 (u_523 / epidemiological)))
